descricao;ean
LEVODOPA+BENSERAZIDA 100MG+25MG C 30 COMP;7.89623E+12
*KEPPRA 250MG 30CPR;5.41379E+12
*KEPPRA SOL 100MG 150ML;5.41379E+12
AMBROXOL 3 MG/ML XPE FR 120 ML;7.89647E+12
NITROFURANTOINA TEUTO GEN 100MG C/28 CPS/AM;7.89611E+12
METFORMINA 850MG TEUTO;7.89611E+12
COMTAN 200MG 30CP P.M.C. 215.68;7.89626E+12
LISDEXANFETAMINA 50MG ( VENVANSE);7.89892E+12
LEVODOPA + BENSERAZIDA, 100/25MG;7.89623E+12
NEOSTIGMINA, METILSULFATO, 0,5 MG/ML SOLUCAO INJETAVEL AMPOLA 1ML;7.89624E+12
VERAPAMIL, CLORIDRATO 80MG;7.89955E+12
AMBROXOL 15ML 100ML - FARMACE;7.89817E+12
METFORMINA 500MG - PRATIDONAD;7.89815E+12
JANUVIA;7.89734E+12
EXELONPATCH 18MGX30 9,5MG/24H C1;7.89626E+12
EXELON PATCH 9MG/5CM2 30 ST *R NOV (C1);7.89626E+12
KEPPRA;5.41379E+12
ROPIVACAINA 10MG ML 20ML CX C 5 AMP (G);7.89611E+12
CLORIDRATO DE ROPIVACAINA 7,5MG/ML 20ML TEUTO;7.89611E+12
AMBROXOL XAROPE 3 MG/ML (15MG/5ML) FRASCO 100 ML INFANTIL BRONQTRAT NATULAB LABORATORIO FARMACEUTICO;7.89947E+12
AMBROXOL CLOR. 30MG/5ML (6MG/ML) 100 ML;7.89817E+12
METFORMINA 500MG;7.89172E+12
KEPPRA 250 MG C/ 30 CPR;5.41379E+12
KEPPRA 150ML -C1;5.41379E+12
XIGDUO XR 10/1000MG CX30 COMPRIMIDOS;7.89602E+12
PROLOPA BD 125MG CX 60 COMP;7.89623E+12
FORMYN 1G C/30 COMP/MULTILAB;7.89647E+12
PROLOPA 100/25 MG C/30 COMP DISP-REFERENCIA;7.89623E+12
MITRUL 15MG C/5 CAPS-REFERENCIA;7.89295E+12
AMBROXOL, CLORIDRATO 3MG/ML XAROPE - CAIXA COM 50 FRASCOS CONTENDO VOLUME MINIMO DE 100ML OU MAXIMO 120ML  + COPO MEDIDO;7.89817E+12
SYMBICORT SPRAY 6/200MCG POR INALACAO TUBO 120 DOS;7.89621E+12
TORSILAX 12 CPR SIM (-) NEO QUIMICA;7.89671E+12
METFORMINA 500MG GENERICO TEUTO;7.89611E+12
METFORMINA 500MG XR GLIFAGE XR MERCK;7.89172E+12
CLORIDRATO DE METFORMINA 850MG COM BL AL PLAS INC GLIFAGE MERCK;7.89172E+12
VIMPAT 100MG 28CPR P.M.C. 250.54;5.41379E+12
PROLOPA 200+50 MG;7.89623E+12
METFORMINA (CLORIDRATO) 500MG CP (ITEM: );7.89815E+12
NEOSTIGMINE, METILSULFATO 0,5MG/ML SOLUCAO INJETAVEL AMPOLA 1ML - UNIAO QUIM;7.89624E+12
VERAPAMIL, CLORIDRATO 80 MG - COMPRIMIDO;7.89955E+12
AMBROXOL CLOR.30MG/5ML (6MG/ML) 100ML FR;7.89817E+12
CLOR VERAP 120MG C/20;7.89618E+12
PROLOPA BD 125 MG C/ 30 CPR;7.89623E+12
PROLOPA HBS 100 MG + 25 MG C/ 30 CAP;7.89623E+12
KEPPRA 750MG 30 COMP REV;5.41379E+12
METFORMINA XR G. MER 750 MG 30 CP;7.89172E+12
JANUMET XR 100/1000MG CX 30 COMP;7.89734E+12
SITAGLIPTINA+CLOR.METFO 500/100 C/56;7.89734E+12
PROLOPA BD 100/25MG C/30 CPR;7.89623E+12
DIMESILATO DE LISDEXANFETAMINA 30MG C 28 COMP;7.89626E+12
COMTAN 200MG.30CPR.;7.89626E+12
LEVETIRACETM 250MG KEPPZA MEIZLER;5.41379E+12
VERAPAMIL 5MG/2ML GENERICO BIOLAB;7.89955E+12
LEVETIRACETAM 250 MG (C1) KEPPRA UCB BIOPHARMA;5.41379E+12
FORADIL 12MCG 60CPS SEM INALAD;7.89626E+12
GLIFAGE XR 500MG CP;7.89172E+12
METFORMINA 850MG PRATI, DONADUZZI;7.89815E+12
METFORMINA CDL 850MG CPS GEN -PRATI;7.89815E+12
METFORMINA G. MER 1 G 30 CP;7.89172E+12
METFORMINA 1G -;7.89172E+12
NORMASTIG 0,5MG/ML INJ CX 50AM;7.89624E+12
VALDOXAN 25MG CX 28 COMP REV;7.89803E+12
VERAPAMIL 80MG - PRATIDONAD;7.89955E+12
ROPIVACAINA 10MG ML 20ML GENERICO TEUTO PFIZER;7.89611E+12
KEPPRA 100MG/ML SOL OR 150ML C1-REFERENCIA;5.41379E+12
METFORMINA 500MG COMPRIMIDO TEUTO;7.89611E+12
VERAPAMIL (CLORIDRATO) 80MG;7.89955E+12
METFORMINA 500 MG [GENERICO) C/400 CP - PRATI;7.89815E+12
VIMOVO 500 MG+20 CPR;7.89621E+12
GLIFAGE XR 500MG C 30 COMP;7.89172E+12
MYDRIACYL 5ML;7.89655E+12
PROLOPA 200+50MG C/1;7.89623E+12
SITAGLIPTINA+CLOR.METFOR 50/1000 C/56;7.89734E+12
FUMARATO DE FORMOTEROL DI-HIDRATADO 1MCG C 60CAPS;7.89114E+12
PEDIDERM LOCAO 100ML;7.89816E+12
METFORMINA CLORIDRATO 500MG  PRATI DONADUZZI;7.89815E+12
PIOGLITAZONA 30MG GENERICO GERMED;7.896E+12
CLORIDRATO DE VERAPAMIL 80MG PRATI, DONADUZZI;7.89955E+12
CLORIDRATO DE METFORMINA 850MG GEOLAB;7.89815E+12
CLORIDRATO DE METFORMINA 500MG PRATI, DONADUZZI;7.89815E+12
METFORMINA (CLORIDRATO) 500MG - PRATIDONAD;7.89815E+12
METILSUFATO DE NEOSTIGMINA 0,5MG C 50 AMP - NORMASTIG CX C  50 AP NORMASTIG U QUIMICA;7.89624E+12
AMBROXOL 3MG/5ML - FRASCO;7.89817E+12
METFORMINA 500 MG;7.89815E+12
EXELON PATCH 5  46M/24H;7.89626E+12
EXELON PATCH 9MG/5 CM 30 SIST;7.89626E+12
VENVANSE 50MG C/28CAPS;7.89892E+12
KEPPRA 100MG/ML 150ML(C1);5.41379E+12
DELTALAB XAMPU 100ML;7.89647E+12
EXELON PATCH 5 9MG/5CM (4,6MG/24H) CX 30 ADESIVOS;7.89626E+12
GALVUS 50MG C/28 CPR;7.89626E+12
JANUMET 50+850MG C/56 CP;7.89734E+12
CLORIDRATO DE METFORMINA 850MG TEUTO;7.89815E+12
VERAPAMIL 80 MG GENERICO PRATI, DONADUZZI..;7.89955E+12
METFORMINA FOSFATO DE SITAGLIPTINA / CLOR. DE MERFORMINA 50/1000MG JANUMET MERCK SHARP E DOHME.;7.89734E+12
LEVODOPA + BENSERAZIDA 200 / 50 MG PROLOPA ROCHE.;7.89623E+12
DIMESILATO DE LISDEXANFETAMINA 70 MG (A3) VENVASE SHIRE.;7.89892E+12
CLORIDRATO DE METFORMINA 500 MG COM CT BL AL PLAS INC X 60 GENERICO PRATI, DONADUZZI.;7.89815E+12
METFORMINA 1G ACAO PROLONGADA GLIFAGE XR MERCK;7.89172E+12
VALDOXAN 25MG;7.89803E+12
AMIODARONA 200 MG CPR C/30;7.89618E+12
CLOR METFORMINA 850 MG CPR C/30 (PRATI);7.89815E+12
VERAPAMIL 80G - PRATIDONAD;7.89955E+12
METFORMINA 850MG C 50 CP CX C\ 50 CP METFORMINA TEUTO;7.89611E+12
CLORIDRATO DE VERAPAMIL 80MG CP CX C  800 COMP VERAPAMIL PRATI;7.89955E+12
CLORIDRATO DE VERAPAMIL 2,5MG/ML 2ML IV (VASOTON) BLAUSIEGEL;7.89601E+12
ROPIVACAINA, CLORIDRATO 1 % SOL INJ. - AMPOLA 20 ML;7.89611E+12
NEOSTIGMINA 0,5 MG / ML SOL. LNJ.  AMPOLA 1 ML.;7.89624E+12
NEOSTIGMINA, METILSULFATO 0,5 MG/ML SOL. INJ.;7.89624E+12
AMBROXOL 6MG/ML - XAROPE ADULTO - FRASCO 100 ML;7.89817E+12
VERAPAMIL 80MG, CLORIDRATO (ITEM GENERICO) - SANVAL;7.89614E+12
METFORMINA CLORIDRATO 850MG GENERICO;7.89815E+12
METFORMINA CLORIDRATO 850MG;7.89815E+12
PROPAFENONA CLOR 300MG COMPRIMIDOS;7.89955E+12
VERAPAMIL CPR 80MG;7.89955E+12
FRACAO FOSFOLIPIDICA DE PULMAO PORCINO 80MG/ML - FR C/3,0ML - CHIESI - CUROSURF 240MG;7.89667E+12
CICLOMIDRIN 1,0% SOL. OFT. - 1FR. X 5 ML;7.89618E+12
METFORMINA 850MG, CLORIDRATO (PRATI DONADUZZI)  (ITEM GENERICO);7.89815E+12
FRACAO FOSFOLIPIDICA DE PULMAO PORCINO 80MG/ML - FR C/ 1,5ML - CHIESI - CUROSURF 120MG;7.89667E+12
TROPICAMIDA 10MG/ML SOL OFT FR 5ML GTS - LATINOFARMA - CICLO MIDRIN;7.89618E+12
CICLOMIDRIN 1,0% SOL. OFT. - 1FR. X 5 ML TROPICAMIDA;7.89618E+12
CUROSURF 80MG/ML FR AMP 1,5ML -LIC;7.89667E+12
ROPIVACAINA 10MG,CLORIDRATO (TEUTO)  (ITEM GENERICO);7.89611E+12
NEOSTIGMINA INJ 0,5 MG/ML CX C/50 AMP DE 1ML - UNIAO QUIMICA NORMASTIG;7.89624E+12
FORADIL DP 12 MCG 60 CS;7.89626E+12
*.COMTAN 200 MG 30 CE;7.89626E+12
FRACAO FOSFOLIPIDICA DE PULMAO PORCINO 80MG/ML - FR C/ 1,5ML- CHIESI - CUROSURF 120MG;7.89667E+12
FRACAO FOSFOLIPIDICA DE PULMAO PORCINO 80MG/ML - FR C/3,0ML- CHIESI - CUROSURF 240MG;7.89667E+12
TROPICAMIDA 10MG/ML SOL OFT FR 5ML GTS - LATINOFARMA - CICLOMIDRIN;7.89618E+12
*.EXELON 4,5MG 28CS BLISTER;7.89626E+12
*.EXELON 3MG 28 CS BLISTER;7.89626E+12
METFORMINA, CLORIDRATO_ CP 500MG (30) GLICOMET VITAMEDIC;7.89805E+12
*.EXELON PATCH 9 MG/ 5CM2 30 SIST;7.89626E+12
METFORMINA 500MG, CLORIDRATO ACAO PROLON;7.89172E+12
GABAPENTINA 300MG (AUROBINDO/AB FA)  (ITEM GENERICO);7.89836E+12
VERAPAMIL 80MG, CLORIDRATO (SANVAL)  (ITEM GENERICO);7.89614E+12
VERAPAMIL 80MG, CLORIDRATO (ITEM GENERICO);7.89614E+12
VERAPAMIL CLORIDRATO 80MG CX C/ 800 CP - PRATIDONADUZZI GENERICO;7.89955E+12
*.EXELON PATCH 18 MG/ 10 CM2 30 SIST;7.89626E+12
NEOSTIGMINA INJ 0,5 MG/ML CX C/50 AMP DE 1ML - UNIAO QUIMICANORMASTIG;7.89624E+12
METFORMINA 850MG, CLORIDRATO (CELLOFARM/ASPEN);7.89586E+12
VERAPAMIL 5MG, CLORIDRATO (BLAU/ARISTON);7.89601E+12
(-)HIOSCINA 10MG CPR C/20 - U QUIMICA;7.89601E+12
(+)ACICLOVIR 400MG CPR C/30 - MERCK;7.89172E+12
+ PROPAFENONA CLD 300MG 30X10 CPS VP / GEN CLORIDRATO DE PROPAFENONA;7.89955E+12
+ VERAPAMIL CLD 80MG 80X10 CPS-VP / GEN CLORIDRATO DE VERAPAMIL;7.89955E+12
+ METFORMINA CLD 500MG 40X10 CPS-VP / GEN CLORIDRATO DE METFORMINA;7.89815E+12
+ METFORMINA CLD 850MG 40X10 CPS-VP / GEN CLORIDRATO DE METFORMINA;7.89815E+12
+ METFORMINA CLD 850MG 20X10 CPS-VP / GEN CLORIDRATO DE METFORMINA;7.89815E+12
(+)HIDRALAZINA 50MG DRG C/20 - NOVARTIS;7.89626E+12
(+)CLONAZEPAM 2MG CPR C/480 - GEOLAB;7.8991E+12
(+)CLONIDINA 0,100MG CPR C/30 - BOEHRINGER;7.89603E+12
(-)LORATADINA 10MG CPR C/480 - GEOLAB;7.8991E+12
+ VERAPAMIL CLD 80MG 80X10 CPS-VP / GEN CLORIDRATO DE VERAPAMIL / MARCA:PRATI-DONADUZZI;7.89955E+12
+ METFORMINA CLD 500MG 40X10 CPS-VP / GEN CLORIDRATO DE METFORMINA / MARCA:PRATI-DONADUZZI;7.89815E+12
+ METFORMINA CLD 850MG 20X10 CPS-VP / GEN CLORIDRATO DE METFORMINA / MARCA:PRATI-DONADUZZI;7.89815E+12
(+)FENOBARBITAL 100MG CPR C/200 - U QUIMICA;7.89601E+12
+ PROPAFENONA CLD 300MG 30X10 CPS VP / GEN CLORIDRATO DE PROPAFENONA / MARCA:PRATI-DONADUZZI;7.89955E+12
+ CABERGOLINA 0,5MG 8 CPS-MS-VP / GEN CABERGOLINA / ( ND );7.89955E+12
NORMASTIG 0.5MG/ML C/50AM;7.89624E+12
METFORMINA 500MG COMPRIMIDO G  PRATI DONADUZZI;7.89815E+12
PROPAFENONA 300MG COMPRIMIDO G  PRATI DONADUZZI;7.89955E+12
VERAPAMIL 80MG COMPRIMIDO G  PRATI DONADUZZI;7.89955E+12
CABERGOLINA 0,5MG COMPRIMIDO G  PRATI DONADUZZI;7.89955E+12
CLOR DE VERAPAMIL 80 MG CP CLOR DE VERAPAMIL;7.89955E+12
METFORMINA 850MG COMPRIMIDO G  PRATI DONADUZZI;7.89815E+12
CLOR DE METFORMINA 850 MG CP (G) CLOR DE METFORMINA;7.89815E+12
METFORMINA 500 MG LIB PROLONGADA CP (G) CLOR DE METFORMINA;7.89955E+12
VERAPAMIL 80MG - 17K55N - VAL.:14/11/2019;7.89955E+12
VERAPAMIL 80MG - 18K68A - VAL.:05/11/2020;7.89955E+12
LORATADINA 10 MG CPR;7.8991E+12
CICLOMIDRIN SOL OFT FR PLAS TRANS GOT X 5ML      *;7.89618E+12
NORMASTIG 0,5MG/ML INJ C/50AMP                   *;7.89624E+12
METFORMINA 850MG (GEN) CT C/ 200 CP REV/PRATI, DONADUZZI;7.89815E+12
GLICOMET 500MG COM 30CP                          *;7.89805E+12
FLUOXETINA 20MG (GEN) CT C/ 30 CAPS GEL DURA/GLOBO/C1;7.89806E+12
MYDRIACYL 1% 5ML COLIRIO;7.89655E+12
METFORMINA 850MG COMPRIMIDO;7.89836E+12
RIVASTIGMINA 1,5MG (C1) EXELON NOVARTIS;7.89626E+12
CLORIDRATO DE METFORMINA 500 MG C/ 30 CP LIB PROL;7.89955E+12
PROLOPA 200/50MG CPR 1X30-REFERENCIA;7.89623E+12
NEOSTIGMINA 0,5MG/ML 1ML NORMASTIG 0,5MG/ML 1ML AP;7.89624E+12
VENVANSE MES DE LISDEXANFETAMINA 30MG C/28CPR;7.89892E+12
CLORIDRATO METFORMINA 850MG GENERICO PRATI, DONADUZZI;7.89815E+12
METFORMINA CLORIDRATO 850MG COMP/PRATI, DONADUZZI;7.89955E+12
PROLOPA BD 125MG C/30 COMP;7.89623E+12
GALVUS MET 50+1000MG CX 56 CAP;7.89626E+12
PROLOPA 125MG C/30COMPS DISPERS;7.89623E+12
CLORIDRATO VERAPAMIL 80MG C800 -;7.89815E+12
CLORIDRATO DE METFORMINA 850MG;7.89815E+12
CLORIDRATO DE VERAPAMIL 80MG C;7.89955E+12
JANUMET 50/500MG CX 56 COMP;7.89734E+12
PROLOPA HBS 100/25MG CX 30 CAP;7.89623E+12
TRAYENTA DUO 2,5+850MG CX 60 C;7.89603E+12
XIGDUO XR 5+1000MG CX 60 COMP;5.00046E+12
GLIFAGE XR 750 MG CPR C/30;7.89172E+12
PROLOPA 200/50MG CX C/30 CP;1.0001E+12
SITAGLIPTINA, FOSFATO DE/METFORMINA 50MG/1000MG XR - (TIPO JANUMET XR;7.89734E+12
LEVODOPA + BENSERAZIDA (CLORIDRATO) 100/25MG CA;7.89623E+12
SYMBICORT SPRAY 6MCG + 200MCG 120 DOSES;7.89621E+12
G METFORMINA 850MG 30CPR;7.89815E+12
PROLOPA BD 125MG 30COMP,;7.89623E+12
INIBINA 10MG CX 30 COMP;7.89664E+12
JANUMET XR 100+1000MG CX 30 COMP;7.89734E+12
CLORIDRATO DE METFORMINA XR 500MG ACAO PROLONGADA;7.89172E+12
XIGDUO XR 10MG / 1000MG C/30COMP;5.00046E+12
NITROFURANTOINA-100MG CX 28 COMP GEN;7.89611E+12
PARACETAMOL 500MG COMP GENERICO HIPOLABOR;7.89812E+12
BROMOPRIDA 5MG/ML INJ IM/IV 2ML GENERICO NOVAFARMA;7.89821E+12
BROMOPRIDA 5MG/ML C/50 AMP 2ML GEN.;7.89601E+12
PARACETAMOL 500MG 200CPR;7.8981E+12
BROMOPRIDA 5MG/ML AMP 2ML(G);7.89827E+12
PARACETAMOL 500MG 500CPR(G);7.89815E+12
PARACETAMOL 200MG FR 10ML(G);7.89773E+12
PARACETAMOL 500MG + CODEINA 30MG CPRS - GENERICO-GGREM - 510413070087406 (GEOLAB-GO);7.8991E+12
CARBONATO LITIO 300 MG *(C1) COMP (HIPOLABOR-MG);7.89812E+12
BROMOPRIDA 10 MG CX C/50 AMP. 2ML;7.89601E+12
5700 - PARACETAMOL 200MG/ML FRASCO 15ML (FARMACE-CE);7.89817E+12
BROMOPRIDA 5MG/ML CX 100AMP 2ML;7.89812E+12
PARACETAMOL 500MG GEN 500CP-PRATI DONADUZZI;7.89815E+12
PARACETAMOL 500MG (ITEM GENERICO);7.89815E+12
BROMOPRIDA 10MG (ITEM GENERICO);7.89815E+12
PARACETAMOL 200MG/ML 15ML (ITEM GENERICO);7.89847E+12
PARACETAMOL 500MG CX 500CPR;7.89812E+12
PARACETAMOL+CAFEINA 500/65MG 20CPR *GENERICO*;7.896E+12
PARACETAMOL+COD.500/30MG C/12CP(6591);7.8991E+12
BROMOPRIDA 4MG/ML 20ML GEN-PRATI DONADUZZI;7.89815E+12
BROMOPRIDA 4MG/ML 20ML GEN-MARIOL;7.89892E+12
BROMOPRIDA 4MG/ML GTS 20ML;7.89815E+12
BROMOPRIDA 10MG C/50AMP 2ML;7.89827E+12
BROMOPRIDA;7.89827E+12
DIGESTINA;7.89601E+12
BROMOPRIDA 5MG/ML 2ML C/6 AMP (DIGESTINA) UNIAO QUIMICA;7.89601E+12
BROMOPRIDA 4MG/ML (MARIOL)  (ITEM GENERICO);7.89892E+12
BROMOPRIDA GOTAS PED 20ML *GENERICO*;7.8953E+12
BROMOPRIDA 10MG CX 800CPR;7.89815E+12
BROMOPRIDA 4MG/ML GTS GEN 1FR 20ML;7.89812E+12
BROMOPRIDA 10MG 800CP GEN-PRATI DONADUZZI;7.89815E+12
PARACETAMOL GEN 500MG COMP CX C/500;7.89812E+12
PARACETAMOL GEN 200MG GOTAS CX C/200 FRS 15ML;7.89812E+12
PARACETAMOL 500MG C/500COMP;7.89812E+12
PARACETAMOL GTS 15ML;7.89303E+12
BROMOPRIDA 4 MG/ML GOTAS FR 20 ML - GENERICO -;7.89892E+12
PARACETAMOL 500 MG CPR - GENERICO -;7.89815E+12
BROMOPRIDA 5MG/ML;7.89821E+12
PARACETAMOL 500MG 20CPR *GENERICO*;7.89611E+12
BROMOPRIDA 5MG/ML CX 50AMP 2ML;7.89821E+12
BROMOPRIDA GTS 20ML FR;7.89319E+12
BROMOPRIDA 10MG 20CAPS GEN-EMS;7.896E+12
BROMOPRIDA 10MG 2ML C/50 GEN WASSER FARMA;7.89827E+12
BROMOPRIDA 10MG 20CAP *GENERICO*;7.896E+12
PARACETAMOL 200 MG/ML GOTAS FR 15 ML - TYLEMAX -;7.89813E+12
PARACETAMOL 200MG/ML GTS 15ML;7.89324E+12
BROMOPRIDA 5 MG/ML INJETAVEL AMP 2 ML - GENERICO -;7.89812E+12
PARACETAMOL + CAFEINA 500MG + 65MG CP ORAL/AD/PD GENERICO EMS;7.896E+12
BROMOPRIDA 10MG COM/PRATIDONADUZZI;7.896E+12
BROMOPRIDA 10MG 2ML AMP/WASSER FARMA;7.89827E+12
TRIMEDAL C/24 COMP-OUTROS;7.89626E+12
PARACETAMOLFOSFATO CODEINA 50030MG -;7.8991E+12
BROMOPRIDA 10MG2ML 2ML SOLINJ C50 -;7.89827E+12
BROMOGEX 10MG/2ML INJ CX 50 AMP X 2ML IV/IM;7.89827E+12
PARACETAMOL 750MG CP;7.89815E+12
PARACETAMOL 500MG CP;7.89815E+12
PARACETAMOL 200MG/15ML FR GTS;7.89817E+12
BROMOPRIDA 10MG/2ML AP;7.89601E+12
DIGEVITA 4MG/ML 20ML FR GTS;7.89671E+12
BROMOPRIDA 4MG/ML 20ML FR GTS;7.89671E+12
TYLEX 30MG 12CP *;7.89621E+12
GRIPEOL 20CPS;7.89816E+12
BROMOPRIDA 5MG/ML  X 2ML INJETAVEL.SANOFI;7.89821E+12
INFRALAX 30 CPR SIM (-) EMS;7.896E+12
INFRALAX 15 CPR SIM (-) EMS;7.896E+12
BROMOPRIDA 5MG AMPOLA 2ML;7.89827E+12
BROMOPRIDA 4MG/ML 20 ML PHARLAB;7.89892E+12
BROMOPRIDA 10MG AMPOLA 2ML WASSER FARMA;7.89827E+12
PARACETAMOL GOTAS FRASCO COM 10ML 200MG/ML TYLEMAX NATULAB;7.89813E+12
PARACETAMOL 500MG + CODEINA 30MG GEOLAB;7.8991E+12
BROMOPRIDA 5MG/ML 2ML BROMOGEX WASSER FARMA;7.89827E+12
PARACETAMOL 500MG PRATI, DONADUZZI;7.89815E+12
BROMOPRIDA 4MG/ML 20ML PRATI, DONADUZZI;7.89815E+12
PARACETAMOL + CODEINA , FOSFATO 500/30 MG (ADENDO A2) CODEX UNIAO QUIMICA (S.P);7.89601E+12
NESINA 25MG CX C/30;1.00005E+12
BROMOPRIDA 5MG/ML 2MLLT : WFE16302 VL: 30-11-2020;7.89827E+12
BROMOPRIDA 5MG/ML 2MLLT : WFE16297 VL: 30-11-2020;7.89827E+12
BROMOPRIDA 5MG/ML 2MLLT : WFE16300 VL: 30-11-2020;7.89827E+12
BROMOPRIDA 5MG/ML 2MLLT : WFE16301 VL: 30-11-2020;7.89827E+12
BROMOPRIDA 5MG/ML 2MLLT : WFE16306 VL: 30-11-2020;7.89827E+12
BROMOPRIDA 5MG/ML 2MLLT : WFE16307 VL: 30-11-2020;7.89827E+12
BROMOPRIDA 5MG/ML 2MLLT : WFE16299 VL: 30-11-2020;7.89827E+12
DIGESAN GTS PED 20ML P.M.C. 32.09;7.8976E+12
PARACETAMOL 500MG - COMPRIMIDO;7.89815E+12
BROMOPRIDA 5 MG/ML SOLUCAO INJETAVEL AMPOLA 2ML;7.89601E+12
BROMOPRIDA 4MG/ML FRASCO 20ML;7.89892E+12
BROMOPRIDA 10MG/ML - SOLUCAO INJETAVEL - AMPOLA COM 2ML - COM LAUDO QUALIDADE E 80% DA VALIDADE A CUMPRIR.;7.89827E+12
BROMOPRIDA 4MG/ML 20ML GTS FR;7.89892E+12
PARACETAMOL 500 MG - COM LAUDO DE QUALIDADE E VALIDADE COM 80 % A CUMPRIR.;7.89815E+12
PARACETAMOL 500MG - COMPRIMIDO - BLISTER COM QUANTIDADES MULTIPLAS DE 5 COMPRIMIDOS - COM LAUDO QUALIDADE E 80% DA VALID;7.89815E+12
BROMOPRIDA5 MG/ML - AMPOLA DE 2 ML - COM LAUDO DE QUALIDADE, CARIMBO DE PROIBIDO A VENDA AO COMERCIO E VALIDADE COM 80 %;7.89827E+12
PARACETAMOL 750MG - COM LAUDO DE QUALIDADE, CARIMBO DE PROIBIDO A VENDA AO COMERCIO E VALIDADE COM 80 % A CUMPRIR.;7.89815E+12
BROMOPRIDA 5MG/ML - 2ML;7.89827E+12
BROMOPRIDA 5MG/ML 2ML (10MG) WASSER;7.89827E+12
PARACETAMOL 500MG MARIOL;7.89892E+12
PARACETAMOL 200MG/ML 15ML FARMACE;7.89817E+12
PARACETAMOL 750MG PRATI, DONADUZZI;7.89815E+12
BROMOPRIDA 5MG/ML 2ML (10MG) UNIAO QUIMICA;7.89601E+12
PARACETAMOL 200MG/15ML;7.89817E+12
BROMOPRIDA 10MG/2ML;7.89601E+12
PARACETAMOL 500 MG (GENERICO) C/500 CP - PRATI;7.89815E+12
BROMOPRIDA 10MG/2ML BROMOPRIDA 10MG/2ML. AP WASSER;7.89827E+12
PARACETAMOL 500MG COMP;7.89815E+12
PARACETAMOL 500 MG CPR;7.89815E+12
BROMOPRIDA 4MG SOL ORAL FR 20ML;7.896E+12
DIGESAN 10MG CX 20 CAP;7.8976E+12
BROMOPRIDA 10MG CX 20 CAP;7.89642E+12
BROMOPRIDA  DIGESTINA 10MG COMPR C20;7.89601E+12
BROMOPRIDA-10MG CX 800 COMP GEN;7.89815E+12
PARACETAMOL 200MG/ML 15ML NATULAB;7.89813E+12
TYLENOL 750MG C/20 COMP-REFERENCIA;7.89621E+12
PARACET+CLOR PSEUD C/24 COMP EMS-GENERICO;7.896E+12
BROMOPRIDA CLORIDRATO 5MG/ML - 2ML  WASSER;7.89827E+12
PARACETAMOL 200MG/ML - SOLUÃ‡ÃƑO ORAL 15ML;7.89817E+12
INFRALAX 30 CP PARACETAMOL+ASSOC EMS.;7.896E+12
INFRALAX 25X4 CP PARACETAMOL+ASSOC EMS.;7.896E+12
PARACETAMOL + CODEINA G. EUR 500/30 MG 12 CP (A2);7.89132E+12
INFRALAX 15 CP PARACETAMOL+ASSOC EMS.;7.896E+12
PARACETAMOL+CAFEINA G. GER 500/65 MG 20 CP;7.896E+12
BROMOPRIDA 10MG -;7.89815E+12
BROMOPRIDA 10MG2ML 2ML SOLINJ -;7.89827E+12
PARACETAMOL 500MG CX 50 BL X 10 COMP GEN;7.89815E+12
PARACETAMOL + FOSFATO DE CODEINA 500MG+30MG CX 12;7.89132E+12
PARACETAMOL + FOSFATO DE CODEINA 500MG+30MG CX 12 COMP GEN;7.89132E+12
PARACETAMOL 500MG + CODEINA 30MG;7.8991E+12
PARACETAMOL COMPRIMIDO 500MG PRATI, DONADUZZI;7.89815E+12
PARACETAMOL 750MG  GENERICO ZYDUS NIKKHO;7.89891E+12
PARACETAMOL 200MG 15ML MEDLEY P.M.C. 15.59;7.89642E+12
IRBESARTANA 300 + HIDROCLOROTIAZIDA 12,5 MG CX C/30;1.00002E+12
IBUPROFENO 100MG C 20ML P.M.C. 18.16;7.8953E+12
DIGESAN 10 MG C/20 CAP.;7.8976E+12
BROMOPRIDA 5 MG/ML AMPOLA 2ML INJECAO EV;7.89601E+12
PARACETAMOL 200MG/ML;7.89817E+12
PARACETAMOL 200MG/ML 10ML NATULAB LABORATORIO FARMACEUTICO;7.89813E+12
BROMOPRIDA 10MG PRATI, DONADUZZI;7.89815E+12
BROMOPRIDA 10MG/2ML BROMOPRIDA 10MG/2ML AP UNIAO Q;7.89601E+12
TYLENOL 750 MG CPR C/4 (VAR);7.89621E+12
TYLENOL 500 MG CPR C/2 (VAR);7.89101E+12
PARACETAMOL 750 NEO20C;7.89671E+12
PARACETAMOL 500 TE.20C;7.89611E+12
PARACETAMOL 750 TE.20C;7.89611E+12
PARACETAMOL-750MG CX 480 COMP GEN;7.89815E+12
BROMOPRIDA-GTS 4MG/ML FR 20ML CX 96;7.89892E+12
BROMOPRIDA 4MG/ML 20ML MARIOL;7.89892E+12
BROMOPRIDA 5MG/ML 2ML NOVAFARMA;7.89821E+12
BROMOPRIDA 5MG/ML 2ML GENERICO NOVAFARMA;7.89821E+12
PARACETAMOL 200MG/ML 15ML MARIOL;7.89892E+12
BROMOPRIDA 10MG GENERICO PRATI, DONADUZZI;7.89815E+12
PARACETAMOL 500MG GENERICO PRATI, DONADUZZI;7.89815E+12
PARACETAMOL 200MG/ML GENERICO HIPOLABOR;7.89847E+12
BROMOPRIDA 10MG/5ML AMP 2ML/HIPOLABOR;7.89E+12
BENEGRIP MULTI FRASCO 240ML-OUTROS;7.89609E+12
